,route stop id,stop number,address id,arrival time,departure time,stop type,unplanned,arrival_driver_id,departure_driver_id,bill_of_lading_id,number of orders,weight of orders,quantity of pieces on orders
17615,96651,1,560,05/24/2018 10:05,05/24/2018 11:07,,False,97.0,97.0,65159,1,0,16
13109,137262,4,2771,02/18/2019 11:40,02/18/2019 12:07,,False,114.0,114.0,79193,1,5992,14
18777,163371,2,100,07/30/2019 10:34,07/30/2019 10:58,,False,130.0,130.0,88358,1,522,8
1895,101834,2,102,06/26/2018 10:36,06/26/2018 11:30,,False,96.0,96.0,66743,2,5386,27
18048,134393,6,37421,02/01/2019 12:31,02/01/2019 13:52,,False,80.0,80.0,78240,1,3565,18
12965,8361,1,5004,08/05/2016 08:03,08/05/2016 09:14,,False,,,31547,1,106,5
26227,180936,2,4,11/25/2019 10:21,11/25/2019 11:02,,False,106.0,106.0,94614,1,1759,15
7157,146277,1,32,04/01/2019 08:48,04/01/2019 11:04,,False,106.0,106.0,81811,1,47120,21
20427,131668,2,5057,01/17/2019 11:29,01/17/2019 12:19,,False,103.0,103.0,77368,3,14981,15
29799,148106,2,774,04/10/2019 10:24,04/10/2019 10:37,,False,81.0,81.0,82408,1,2940,2
10949,153963,4,6372,05/21/2019 14:11,05/21/2019 15:23,,False,106.0,106.0,84714,1,3600,10
17537,157295,1,1792,06/21/2019 10:28,06/21/2019 11:29,,False,120.0,120.0,86328,1,11585,240
16565,103267,2,217,07/10/2018 09:57,07/10/2018 11:04,,False,95.0,95.0,67341,1,33636,188
30506,124850,3,34742,11/20/2018 06:22,11/20/2018 06:42,,False,85.0,85.0,74644,1,423,1
1049,122681,1,36000,11/06/2018 07:14,11/06/2018 07:59,,False,89.0,89.0,73802,1,2970,1
14957,102238,3,168,07/02/2018 13:13,07/02/2018 14:21,,False,108.0,108.0,66922,3,30886,73
15499,178034,2,259,11/06/2019 10:33,11/06/2019 11:42,,False,93.0,93.0,93611,1,6047,8
2276,145527,1,174,03/28/2019 08:09,03/28/2019 08:43,,False,107.0,107.0,81614,1,1392,17
12488,190137,1,6308,01/29/2020 09:05,01/29/2020 13:07,,False,88.0,88.0,97896,2,15266,89
28748,163678,3,86,08/01/2019 11:49,08/01/2019 12:27,,False,99.0,99.0,88473,1,8140,53
23931,179657,3,5629,11/18/2019 07:13,11/18/2019 07:31,,False,80.0,80.0,94177,1,824,1
13738,186100,2,300,01/06/2020 10:09,01/06/2020 11:06,,False,77.0,77.0,96461,7,34361,71
26559,152858,1,5629,05/14/2019 09:28,05/14/2019 09:42,,False,120.0,120.0,84268,1,1924,7
20258,2396,1,157,04/06/2016 07:57,04/06/2016 12:32,,False,,,26059,1,2211,0
18428,100612,1,5529,06/18/2018 08:29,06/18/2018 10:57,,False,85.0,85.0,66299,1,47574,117
21915,104314,2,291,07/17/2018 14:26,07/17/2018 15:29,,False,107.0,107.0,67650,1,45760,11
8433,148495,5,560,04/12/2019 12:45,04/12/2019 13:26,,False,112.0,112.0,82573,1,7579,14
7133,183804,3,42984,12/16/2019 12:04,12/16/2019 12:54,,False,81.0,81.0,95617,1,748,21
22700,89039,1,97,04/09/2018 09:42,04/09/2018 10:48,,False,106.0,106.0,62749,1,1484,1
18484,154939,2,300,05/29/2019 12:07,05/29/2019 13:51,,False,77.0,77.0,85103,4,31106,46
20146,142862,1,30994,03/20/2019 07:27,03/20/2019 08:44,,False,118.0,118.0,80857,1,44560,74
5609,134734,4,37363,02/04/2019 09:21,02/04/2019 09:46,,False,121.0,121.0,78370,2,21670,26
585,158942,3,30235,06/26/2019 15:22,06/26/2019 15:51,,False,113.0,113.0,86657,1,25545,16
5247,90798,5,391,04/17/2018 11:28,04/17/2018 12:12,,False,80.0,80.0,63163,2,699,186
9348,167862,3,300,09/03/2019 10:56,09/03/2019 11:51,,False,112.0,112.0,90103,5,42143,57
15650,172666,3,235,10/03/2019 11:11,10/03/2019 11:37,,False,114.0,114.0,91799,2,4327,17
11814,97557,1,6308,05/30/2018 08:45,05/30/2018 08:56,,False,80.0,80.0,65337,2,1796,15
594,35276,3,47,01/26/2018 11:08,01/26/2018 11:30,,False,106.0,106.0,59071,1,2010,3
29287,36000,1,1062,02/08/2018 10:02,02/08/2018 13:25,,False,90.0,90.0,59692,1,2300,5
1489,151547,2,99,05/06/2019 09:20,05/06/2019 09:54,,False,108.0,108.0,83769,1,1555,18
19510,39058,1,300,04/02/2018 07:52,04/02/2018 09:15,,False,81.0,81.0,62353,2,30512,74
18344,142128,3,25,03/12/2019 10:42,03/12/2019 11:21,,False,127.0,127.0,80603,2,14379,46
21943,151449,1,560,05/03/2019 10:06,05/03/2019 12:19,,False,97.0,97.0,83699,1,45600,33
30487,167353,2,102,08/28/2019 13:27,08/28/2019 13:43,,False,84.0,84.0,89923,1,7085,15
1343,118472,3,5835,10/10/2018 12:14,10/10/2018 13:06,,False,81.0,81.0,72258,1,3080,1
20900,2497,2,168,04/08/2016 09:07,04/08/2016 10:09,,False,,,26182,1,2180,3
30057,122589,1,560,11/06/2018 12:17,11/06/2018 12:58,,False,121.0,121.0,73745,2,14688,18
5506,176252,3,1246,10/25/2019 09:39,10/25/2019 09:54,,False,98.0,98.0,92951,3,1248,10
29479,119239,2,5923,10/15/2018 11:29,10/15/2018 11:40,,False,101.0,101.0,72517,1,1930,2
678,140828,3,27,03/07/2019 15:07,03/07/2019 15:36,,False,121.0,121.0,80259,1,12052,18
3418,170351,3,27,09/19/2019 12:22,09/19/2019 13:09,,False,124.0,124.0,91080,1,28503,39
10926,139286,2,15,02/27/2019 08:40,02/27/2019 09:28,,False,126.0,126.0,79825,1,8305,6
23000,103866,1,94,07/12/2018 12:49,07/12/2018 12:59,,False,107.0,107.0,67512,1,271,2
19681,124441,3,33032,11/16/2018 11:01,11/16/2018 11:50,,False,112.0,112.0,74489,2,1208,11
11070,182130,3,5126,12/05/2019 07:08,12/05/2019 08:13,,False,108.0,108.0,95014,1,165,1
10824,148986,7,33927,04/17/2019 10:47,04/17/2019 11:02,,False,80.0,80.0,82771,1,7375,61
7436,101601,3,147,06/25/2018 08:52,06/25/2018 09:24,,False,82.0,82.0,66650,1,1874,1
10665,139470,5,311,02/28/2019 09:12,02/28/2019 10:21,,False,114.0,114.0,79846,4,7481,6
3770,114411,1,5629,09/17/2018 12:23,09/17/2018 13:02,,False,113.0,113.0,70872,2,3666,29
7280,176459,3,302,10/28/2019 09:39,10/28/2019 10:59,,False,114.0,114.0,93056,2,33329,77
1304,128459,2,132,12/17/2018 08:16,12/17/2018 09:05,,False,112.0,112.0,75968,3,5169,74
30522,168369,1,6327,09/05/2019 17:03,09/05/2019 17:31,,False,126.0,126.0,90297,1,19920,101
13878,96063,1,1571,05/21/2018 09:10,05/21/2018 09:51,,False,77.0,77.0,64960,2,2425,6
19370,176915,1,10922,10/30/2019 10:20,10/30/2019 12:30,,False,131.0,131.0,93237,2,45577,53
11366,162546,3,75,07/24/2019 11:25,07/24/2019 12:28,,False,123.0,123.0,88043,1,18686,33
12142,175902,4,541,10/23/2019 08:29,10/23/2019 09:30,,False,113.0,113.0,92812,1,976,17
1134,137973,1,324,02/20/2019 11:46,02/20/2019 11:59,,False,76.0,76.0,79413,1,6065,31
875,110554,4,289,08/24/2018 12:19,08/24/2018 13:23,,False,114.0,114.0,69754,3,12763,35
388,96955,3,1791,05/29/2018 07:26,05/29/2018 08:23,,False,93.0,93.0,65219,1,0,35
13585,97755,1,27449,06/01/2018 09:05,06/01/2018 10:06,,False,76.0,76.0,65446,1,10000,100
14486,89081,2,249,04/09/2018 09:17,04/09/2018 09:37,,False,80.0,80.0,62718,1,2380,1
17385,166763,1,560,08/23/2019 09:12,08/23/2019 09:48,,False,127.0,127.0,89688,2,3495,3
10850,170152,1,15,09/18/2019 10:32,09/18/2019 11:57,,False,118.0,118.0,90973,2,46982,31
7057,152093,2,1676,05/08/2019 09:46,05/08/2019 11:08,,False,112.0,112.0,83951,1,3120,7
8318,88910,2,154,04/06/2018 09:03,04/06/2018 12:01,,False,78.0,78.0,62652,1,3661,27
20010,123018,3,84,11/07/2018 12:35,11/07/2018 13:44,,False,93.0,93.0,73929,1,17090,5
30347,4194,3,19,05/13/2016 14:00,05/13/2016 14:42,,False,,,27805,2,9475,3
1602,91701,3,30994,04/20/2018 10:43,04/20/2018 11:00,,False,93.0,93.0,63417,1,1224,6
30626,160816,2,237,07/11/2019 11:42,07/11/2019 12:16,,False,127.0,127.0,87404,1,693,1
16401,92358,3,517,04/26/2018 10:20,04/26/2018 11:05,,False,80.0,80.0,63666,2,34040,41
1820,94132,4,11,05/08/2018 12:00,05/08/2018 13:16,,False,112.0,112.0,64293,1,7964,33
20088,132421,1,230,01/22/2019 09:37,01/22/2019 09:56,,False,102.0,102.0,77641,1,3672,12
11128,129220,2,1076,12/21/2018 12:32,12/21/2018 12:55,,False,123.0,123.0,76288,1,5724,8
24107,190151,2,681,01/29/2020 11:30,01/29/2020 12:30,,False,90.0,90.0,97902,3,20473,64
28210,114182,1,28763,09/17/2018 10:17,09/17/2018 13:08,,False,77.0,77.0,70774,1,41334,95
28522,123358,4,194,11/09/2018 10:42,11/09/2018 11:33,,False,78.0,78.0,74044,1,408,16
30023,187315,3,724,01/13/2020 10:48,01/13/2020 11:20,,False,108.0,108.0,96872,3,4977,6
16206,190700,2,4586,01/31/2020 11:19,01/31/2020 12:03,,False,140.0,140.0,98048,1,9454,27
26450,159908,1,32730,07/03/2019 13:59,07/03/2019 15:06,,False,127.0,127.0,87103,1,2035,1
22506,189932,9,5530,01/29/2020 15:23,01/29/2020 15:44,,False,114.0,114.0,97825,2,3173,34
6595,149739,2,160,04/23/2019 12:43,04/23/2019 13:49,,False,126.0,126.0,82993,2,6845,14
18401,158671,1,30762,06/24/2019 13:30,06/24/2019 15:34,,False,120.0,120.0,86545,1,42140,215
1932,177308,2,52,11/01/2019 08:53,11/01/2019 09:12,,False,107.0,107.0,93378,1,5334,14
17624,97558,6,71,05/30/2018 11:06,05/30/2018 11:37,,False,80.0,80.0,65337,1,8440,5
21054,149262,3,35746,04/18/2019 12:56,04/18/2019 13:19,,False,95.0,95.0,82679,1,451,19
8653,152963,1,275,05/14/2019 07:47,05/14/2019 08:05,,False,102.0,102.0,84242,3,2820,7
8693,34096,1,1032,01/05/2018 06:57,01/05/2018 07:52,,False,74.0,74.0,58031,1,1632,3
10433,154940,6,681,05/29/2019 15:48,05/29/2019 16:30,,False,114.0,114.0,85081,7,4861,21
2259,187534,1,5126,01/14/2020 09:11,01/14/2020 09:50,,False,120.0,120.0,96971,1,8989,20
23373,177068,4,99,10/31/2019 10:59,10/31/2019 11:24,,False,113.0,113.0,93297,2,4420,20
25767,168722,3,689,09/09/2019 10:13,09/09/2019 10:32,,False,107.0,107.0,90435,1,6820,11
3431,95424,2,1571,05/16/2018 09:23,05/16/2018 10:49,,False,77.0,77.0,64722,2,3261,5
7951,125954,1,300,11/28/2018 12:29,11/28/2018 14:15,,False,112.0,112.0,74881,10,45946,89
4428,145621,1,560,03/29/2019 09:38,03/29/2019 09:53,,False,97.0,97.0,81664,1,47520,6
30219,158659,2,30762,06/24/2019 11:04,06/24/2019 11:48,,False,124.0,124.0,86536,1,40958,276
20987,186477,2,16,01/07/2020 08:57,01/07/2020 09:19,,False,118.0,118.0,96594,1,600,1
22606,155117,1,506,05/30/2019 09:04,05/30/2019 09:17,,False,116.0,116.0,85186,1,1430,9
7262,142184,1,91,03/12/2019 14:50,03/12/2019 15:22,,False,76.0,76.0,80618,2,46881,4
2464,126514,2,7852,12/03/2018 09:26,12/03/2018 10:28,,False,113.0,113.0,75166,1,5490,1
2929,179020,9,35000,11/14/2019 07:39,11/14/2019 08:03,,False,75.0,75.0,93965,1,9980,200
7320,161777,2,4581,07/18/2019 09:47,07/18/2019 10:10,,False,130.0,130.0,87753,1,423,1
21767,145941,1,5057,03/29/2019 10:28,03/29/2019 11:09,,False,101.0,101.0,81751,3,7940,14
11906,117955,10,29860,10/05/2018 10:31,10/05/2018 10:52,,False,76.0,76.0,72046,2,2886,20
16229,103298,3,210,07/10/2018 11:06,07/10/2018 11:54,,False,114.0,114.0,67335,1,34779,105
3646,94259,3,1816,05/09/2018 11:33,05/09/2018 12:02,,False,88.0,88.0,64309,2,2284,3
1870,125038,4,406,11/21/2018 11:12,11/21/2018 11:19,,False,80.0,80.0,74708,1,414,31
18753,152333,2,29860,05/09/2019 15:03,05/09/2019 16:59,,False,129.0,129.0,84054,1,11695,10
9994,128424,2,210,12/17/2018 11:22,12/17/2018 12:41,,False,90.0,90.0,75924,1,46000,23
29675,186122,4,2795,01/06/2020 11:37,01/06/2020 12:56,,False,114.0,114.0,96466,2,1442,11
18880,129298,1,406,12/26/2018 10:03,12/26/2018 10:29,,False,113.0,113.0,76332,1,47085,235
22435,136797,3,169,02/14/2019 12:12,02/14/2019 12:43,,False,114.0,114.0,79020,1,3154,2
12946,187105,1,6273,01/10/2020 08:10,01/10/2020 09:23,,False,107.0,107.0,96802,1,2334,5
10468,116119,3,29946,09/27/2018 14:25,09/27/2018 15:11,,False,99.0,99.0,71511,2,6746,8
16151,190902,5,608,02/03/2020 13:50,02/03/2020 14:18,,False,108.0,108.0,98128,1,17750,9
26592,157740,7,221,06/18/2019 08:50,06/18/2019 10:22,,False,113.0,113.0,86196,2,1086,3
20092,169005,1,41363,09/10/2019 06:26,09/10/2019 08:18,,False,84.0,84.0,90530,1,4522,50
5094,106823,1,148,08/01/2018 10:35,08/01/2018 11:15,,False,96.0,96.0,68525,1,3101,5
4991,179960,1,211,11/19/2019 09:26,11/19/2019 10:02,,False,106.0,106.0,94299,1,990,1
15440,142845,1,6343,03/15/2019 10:26,03/15/2019 12:17,,False,123.0,123.0,80849,2,5593,2
8824,116114,1,541,09/27/2018 08:40,09/27/2018 09:37,,False,116.0,116.0,71506,1,13157,12
26231,101414,4,403,06/25/2018 07:54,06/25/2018 08:30,,False,114.0,114.0,66587,2,2276,4
1653,90902,1,7852,04/17/2018 07:13,04/17/2018 08:08,,False,88.0,88.0,63171,1,7588,6
19668,177568,2,25,11/04/2019 09:31,11/04/2019 10:38,,False,123.0,123.0,93470,2,23906,67
27719,1681,1,280,03/22/2016 07:15,03/22/2016 08:09,,False,,,25401,1,1370,3
19125,16247,3,91,01/16/2017 11:45,01/16/2017 12:05,,False,,,39092,2,9205,15
15927,134083,2,813,02/05/2019 11:16,02/05/2019 11:35,,False,103.0,103.0,78131,1,3750,15
8144,142608,2,29,03/14/2019 15:43,03/14/2019 16:41,,False,106.0,106.0,80768,3,9387,75
1252,948,1,94,03/04/2016 10:39,03/04/2016 12:55,,False,,,24702,2,1414,2
2959,153030,1,53,05/15/2019 11:03,05/15/2019 16:01,,False,93.0,93.0,84343,4,42361,51
4253,7897,1,27,07/28/2016 12:07,07/28/2016 15:19,,False,,,31134,3,39613,37
15608,157505,1,4969,06/17/2019 08:58,06/17/2019 09:08,,False,98.0,98.0,86168,1,1226,2
5659,162774,1,560,07/26/2019 10:14,07/26/2019 14:20,,False,106.0,106.0,88137,2,52062,64
29020,128672,1,4,12/18/2018 08:27,12/18/2018 11:29,,False,90.0,90.0,76038,4,13509,18
16308,142174,1,749,03/12/2019 07:12,03/12/2019 08:19,,False,101.0,101.0,80616,1,31134,38
5462,118073,4,259,10/08/2018 11:36,10/08/2018 12:17,,False,112.0,112.0,72099,2,4623,34
19108,170055,1,132,09/17/2019 12:10,09/17/2019 12:32,,False,124.0,124.0,90923,1,1016,2
22238,176540,2,41450,10/28/2019 09:15,10/28/2019 09:34,,False,99.0,99.0,93083,1,7200,100
17571,171142,1,40396,09/25/2019 07:54,09/25/2019 08:17,,False,124.0,124.0,91349,1,8299,8
7755,128846,1,457,12/19/2018 08:40,12/19/2018 08:54,,False,123.0,123.0,76118,1,1504,12
23480,103742,2,30038,07/12/2018 13:53,07/12/2018 15:17,,False,116.0,116.0,67513,1,2947,27
24325,143995,1,487,03/21/2019 09:05,03/21/2019 09:55,,False,118.0,118.0,81176,1,10767,1
3947,157990,1,517,06/19/2019 07:00,06/19/2019 08:42,,False,86.0,86.0,86247,1,6330,11
13431,132515,1,4,01/22/2019 08:36,01/22/2019 10:13,,False,107.0,107.0,77612,1,33718,144
8464,163490,8,222,07/31/2019 09:44,07/31/2019 09:52,,False,78.0,78.0,88387,1,1700,5
6619,121820,1,663,10/30/2018 07:43,10/30/2018 08:16,,False,107.0,107.0,73414,1,1335,4
23797,37390,3,159,03/05/2018 11:43,03/05/2018 12:55,,False,108.0,108.0,60929,1,22762,13
23206,158760,4,70,06/25/2019 11:15,06/25/2019 11:59,,False,108.0,108.0,86590,1,4910,19
6356,180888,4,742,11/25/2019 06:57,11/25/2019 09:26,,False,95.0,95.0,94548,1,36791,40
12777,171793,1,32899,09/27/2019 11:32,09/27/2019 12:31,,False,116.0,116.0,91512,1,47400,12
7464,23029,1,73,06/01/2017 09:21,06/01/2017 15:28,,False,,,46508,8,28059,127
14670,148830,1,299,04/16/2019 08:28,04/16/2019 10:53,,False,107.0,107.0,82670,2,42740,20
11108,124249,2,8194,11/15/2018 10:09,11/15/2018 11:05,,False,81.0,81.0,74423,1,12719,9
5860,36129,1,111,02/12/2018 07:07,02/12/2018 08:02,,False,81.0,81.0,59856,1,4550,19
20683,15988,2,386,01/13/2017 13:30,01/13/2017 14:30,,False,,,39027,2,3960,3
14654,124206,3,1169,11/15/2018 09:44,11/15/2018 10:24,,False,108.0,108.0,74408,1,5120,20
8344,9729,5,71,09/01/2016 14:04,09/01/2016 15:35,,False,,,32694,3,3318,23
14623,89903,1,147,04/12/2018 06:59,04/12/2018 07:52,,False,96.0,96.0,62939,1,4830,9
25419,1505,1,147,03/18/2016 07:38,03/18/2016 10:15,,False,,,25272,2,10672,18
13696,117432,1,102,10/02/2018 14:09,10/02/2018 15:52,,False,107.0,107.0,71808,1,49136,52
22698,181334,6,150,11/27/2019 07:59,11/27/2019 08:47,,False,113.0,113.0,94744,1,3054,1
23799,121438,3,32,10/26/2018 14:56,10/26/2018 15:35,,False,112.0,112.0,73239,1,20598,21
23708,137301,1,532,02/16/2019 10:02,02/16/2019 10:53,,False,112.0,112.0,79181,1,244,1
4501,181388,3,560,11/27/2019 07:39,11/27/2019 08:15,,False,89.0,89.0,94769,1,12034,53
28100,127727,3,165,12/11/2018 11:55,12/11/2018 12:22,,False,95.0,95.0,75653,1,7120,2
5191,154357,3,145,05/23/2019 15:54,05/23/2019 16:52,,False,114.0,114.0,84844,2,9077,17
1436,110165,1,238,08/27/2018 13:39,08/27/2018 14:00,,False,119.0,119.0,69549,2,2289,7
13689,39070,1,4,04/02/2018 11:12,04/02/2018 13:21,,False,83.0,83.0,62373,1,86,3
23625,187463,1,1571,01/14/2020 08:56,01/14/2020 11:01,,False,112.0,112.0,96928,5,12314,284
9840,101606,3,1751,06/25/2018 11:33,06/25/2018 12:03,,False,80.0,80.0,66654,6,6049,160
2310,168991,1,382,09/12/2019 06:27,09/12/2019 07:39,,False,81.0,81.0,90529,2,34374,69
11799,34416,4,32,01/11/2018 09:35,01/11/2018 09:58,,False,74.0,74.0,58342,1,1139,8
17536,144535,4,813,03/26/2019 10:22,03/26/2019 11:15,,False,102.0,102.0,81470,1,12104,110
5719,175285,1,943,10/18/2019 05:34,10/18/2019 06:59,,False,135.0,135.0,92630,3,2335,7
3599,157359,5,96,06/14/2019 13:39,06/14/2019 15:08,,False,95.0,95.0,86012,3,11381,50
11144,179643,5,1160,11/18/2019 10:52,11/18/2019 12:33,,False,113.0,113.0,94172,2,1469,6
11996,151056,2,35519,05/01/2019 07:08,05/01/2019 07:32,,False,102.0,102.0,83548,1,1592,4
5264,9500,2,249,08/29/2016 10:13,08/29/2016 15:19,,False,,,32504,1,444,2
4873,108796,5,517,08/15/2018 12:59,08/15/2018 14:03,,False,95.0,95.0,69235,2,17179,104
16215,138612,2,734,02/25/2019 09:48,02/25/2019 10:17,,False,81.0,81.0,79633,3,5969,12
1724,164121,3,37363,08/05/2019 09:23,08/05/2019 09:32,,False,127.0,127.0,88640,1,135,2
4353,179670,3,235,11/18/2019 08:01,11/18/2019 09:12,,False,114.0,114.0,94182,2,7782,52
5279,122515,1,5126,11/05/2018 07:05,11/05/2018 08:31,,False,80.0,80.0,73717,1,204,1
19394,168464,4,407,09/06/2019 10:51,09/06/2019 11:40,,False,108.0,108.0,90348,1,1308,1
6143,174559,2,40951,10/15/2019 09:57,10/15/2019 10:36,,False,75.0,75.0,92359,2,38280,16
22641,154817,1,4586,05/28/2019 10:36,05/28/2019 10:56,,False,98.0,98.0,85007,1,5609,126
4380,119757,3,738,10/17/2018 15:05,10/17/2018 15:16,,False,107.0,107.0,72700,1,1732,36
27684,9245,3,269,08/24/2016 12:30,08/24/2016 14:13,,False,,,32301,1,1274,2
27658,7925,7,1167,07/28/2016 12:06,07/28/2016 13:24,,False,,,31156,1,8,1
11934,114669,4,29028,09/18/2018 10:52,09/18/2018 11:11,,False,102.0,102.0,70764,2,917,7
24402,121606,1,342,10/29/2018 09:26,10/29/2018 10:16,,False,118.0,118.0,73339,1,3506,5
20541,113858,3,758,09/12/2018 13:21,09/12/2018 14:25,,False,114.0,114.0,70556,1,2925,3
4509,163891,3,434,08/05/2019 09:32,08/05/2019 10:31,,False,123.0,123.0,88546,1,10914,120
10410,101584,4,1169,06/25/2018 11:46,06/25/2018 12:24,,False,95.0,95.0,66648,1,566,19
23072,168272,4,41383,09/05/2019 12:30,09/05/2019 13:09,,False,98.0,98.0,90296,1,14400,4
12567,177938,1,10922,11/06/2019 09:46,11/06/2019 10:17,,False,107.0,107.0,93594,2,47508,33
9447,172370,2,40233,10/02/2019 09:14,10/02/2019 10:37,,False,108.0,108.0,91714,1,44773,351
799,146549,2,71,04/02/2019 10:09,04/02/2019 12:33,,False,97.0,97.0,81881,1,5841,122
796,93995,2,147,05/08/2018 08:58,05/08/2018 09:43,,False,82.0,82.0,64272,3,15905,19
18598,142367,1,6343,03/13/2019 08:20,03/13/2019 09:46,,False,123.0,123.0,80679,1,2440,2
14994,148633,9,52,04/16/2019 11:15,04/16/2019 11:33,,False,75.0,75.0,82594,2,10914,155
10454,146561,8,869,04/02/2019 07:23,04/02/2019 09:18,,False,78.0,78.0,81883,1,12425,100
28832,154315,3,33061,05/23/2019 13:43,05/23/2019 14:48,,False,108.0,108.0,84849,2,22973,11
9394,106111,2,3487,07/27/2018 09:45,07/27/2018 10:06,,False,77.0,77.0,68291,1,1074,5
11991,121823,3,1084,10/30/2018 11:36,10/30/2018 11:53,,False,101.0,101.0,73412,1,8152,67
7964,33282,3,95,12/19/2017 10:11,12/19/2017 10:26,,False,,,57321,1,6471,5
18705,99925,2,270,06/14/2018 09:28,06/14/2018 10:15,,False,77.0,77.0,66065,3,29398,6
21602,172205,2,29860,10/01/2019 10:32,10/01/2019 10:50,,False,123.0,123.0,91664,1,1288,2
5974,122740,1,6327,11/06/2018 08:27,11/06/2018 10:37,,False,118.0,118.0,73837,1,41480,35
27841,162806,1,49,07/26/2019 08:14,07/26/2019 08:51,,False,116.0,116.0,88159,1,12394,30
17816,185335,7,689,12/30/2019 07:02,12/30/2019 08:36,,False,114.0,114.0,96177,1,6420,19
14223,148677,2,160,04/15/2019 11:08,04/15/2019 11:47,,False,124.0,124.0,82656,1,6678,16
7371,166071,1,560,08/19/2019 15:31,08/19/2019 17:07,,False,123.0,123.0,89412,1,47327,149
1668,108597,4,8383,08/14/2018 12:38,08/14/2018 13:05,,False,114.0,114.0,69141,1,9008,16
14540,135281,1,35557,02/06/2019 08:28,02/06/2019 09:29,,False,85.0,85.0,78501,1,193,4
28134,159120,3,774,06/28/2019 10:14,06/28/2019 10:55,,False,81.0,81.0,86741,2,3267,3
10578,167375,2,5576,08/29/2019 08:37,08/29/2019 09:49,,False,123.0,123.0,89930,1,8668,178
16009,153281,3,249,05/16/2019 09:31,05/16/2019 10:36,,False,108.0,108.0,84446,2,8292,9
5893,159897,3,29,07/03/2019 13:30,07/03/2019 14:30,,False,93.0,93.0,87095,1,7029,11
13999,8626,2,5441,08/10/2016 10:16,08/10/2016 12:56,,False,,,31720,1,4176,8
19901,148431,4,289,04/15/2019 07:29,04/15/2019 08:17,,False,114.0,114.0,82523,2,21405,7
20986,117614,4,5639,10/03/2018 14:18,10/03/2018 14:36,,False,102.0,102.0,71894,1,6940,2
18208,110844,3,30994,08/27/2018 12:58,08/27/2018 15:14,,False,83.0,83.0,69841,1,11080,27
23963,186947,4,33032,01/09/2020 09:26,01/09/2020 10:34,,False,135.0,135.0,96747,1,1646,8
16814,116507,1,34990,10/01/2018 09:37,10/01/2018 09:53,,False,101.0,101.0,71651,1,3708,18
12880,36387,2,73,02/15/2018 10:58,02/15/2018 12:06,,False,81.0,81.0,60078,4,9560,29
21905,172490,4,492,10/02/2019 13:47,10/02/2019 13:52,,False,123.0,123.0,91749,1,1062,2
16739,173738,1,560,10/09/2019 08:42,10/09/2019 12:23,,False,93.0,93.0,92127,5,36414,178
1744,116235,2,130,09/28/2018 14:04,09/28/2018 14:44,,False,101.0,101.0,71551,2,28382,34
12208,124801,6,409,11/20/2018 14:47,11/20/2018 15:17,,False,95.0,95.0,74638,1,6665,154
7459,156943,1,5882,06/11/2019 11:00,06/11/2019 12:00,,False,93.0,93.0,85873,2,471,4
7356,92385,3,5440,04/26/2018 13:12,04/26/2018 13:32,,False,74.0,74.0,63695,5,11252,94
9598,122826,3,943,11/06/2018 11:13,11/06/2018 12:13,,False,123.0,123.0,73857,1,520,1
13009,109796,2,9,08/21/2018 07:20,08/21/2018 08:26,,False,80.0,80.0,69507,2,9916,143
8045,37300,1,157,03/02/2018 08:08,03/02/2018 08:49,,False,82.0,82.0,60853,2,10114,130
29911,164550,2,40856,08/07/2019 13:46,08/08/2019 11:01,,False,106.0,106.0,88789,1,754,1
27353,183886,3,17,12/16/2019 08:44,12/16/2019 09:00,,False,118.0,118.0,95644,1,612,4
22395,117611,1,4412,10/03/2018 09:49,10/03/2018 11:52,,False,102.0,102.0,71894,1,1568,8
8828,174606,1,32,10/15/2019 12:09,10/15/2019 14:50,,False,120.0,120.0,92420,1,47905,84
12170,128300,3,681,12/14/2018 11:24,12/14/2018 11:45,,False,114.0,114.0,75870,2,1019,3
21745,161768,1,627,07/18/2019 08:56,07/18/2019 09:30,,False,98.0,98.0,87732,1,5674,10
27077,133104,2,28275,01/25/2019 10:09,01/25/2019 11:57,,False,116.0,116.0,77841,5,15550,76
10035,161173,1,769,07/15/2019 07:05,07/15/2019 07:35,,False,97.0,97.0,87530,3,11162,31
16186,180879,8,264,11/25/2019 12:07,11/25/2019 13:42,,False,113.0,113.0,94602,3,10573,11
28386,184999,2,121,12/23/2019 08:20,12/23/2019 08:22,,False,118.0,118.0,96043,1,1840,13
15140,163639,5,6308,08/02/2019 06:38,08/02/2019 11:04,,False,88.0,88.0,88439,1,15489,13
27075,124733,1,36275,11/20/2018 11:07,11/20/2018 12:04,,False,80.0,80.0,74599,1,34002,38
15666,148278,1,5181,04/11/2019 10:43,04/11/2019 11:51,,False,124.0,124.0,82465,3,6893,30
29882,120876,2,35793,10/24/2018 09:09,10/24/2018 09:28,,False,80.0,80.0,73057,1,1860,2
667,161006,2,40180,07/12/2019 10:18,07/12/2019 10:41,,False,123.0,123.0,87467,1,2968,7
12020,90946,2,344,04/17/2018 12:07,04/17/2018 13:03,,False,114.0,114.0,63141,1,22134,161
5372,93305,1,29860,05/03/2018 11:43,05/03/2018 11:51,,False,74.0,74.0,64090,1,3760,1
4876,183392,4,1246,12/12/2019 11:54,12/12/2019 12:46,,False,98.0,98.0,95470,1,2080,3
14419,164302,3,40453,08/06/2019 13:23,08/06/2019 13:50,,False,118.0,118.0,88702,1,4156,2
