route stop id,address id,arrival time,departure time,number of orders,weight of orders,quantity of pieces on orders
152411,39359,05/10/2019 11:49,05/10/2019 13:02,1,28695,21
181812,40757,12/04/2019 10:33,12/04/2019 11:04,1,5458,17
115174,6301,09/20/2018 10:12,09/20/2018 11:11,1,26410,19
170573,39621,09/20/2019 14:24,09/20/2019 14:40,1,3124,7
120783,1775,10/24/2018 13:26,10/24/2018 13:49,1,16161,118
36000,1062,02/08/2018 10:02,02/08/2018 13:25,1,2300,5
93582,29679,05/04/2018 12:43,05/04/2018 13:15,1,3823,11
135317,1218,02/06/2019 09:06,02/06/2019 10:27,1,3385,16
125921,36368,11/27/2018 15:53,11/27/2018 16:12,3,9993,68
34563,94,01/13/2018 08:04,01/13/2018 08:32,2,2546,5
128531,701,12/17/2018 12:41,12/17/2018 13:16,1,458,3
10990,196,09/27/2016 10:20,09/27/2016 11:57,1,3874,3
178868,121,11/12/2019 07:40,11/12/2019 07:53,1,460,1
35570,160,02/01/2018 13:50,02/01/2018 14:24,3,4462,10
152268,39207,05/09/2019 14:43,05/09/2019 15:47,2,27285,15
166540,165,08/22/2019 09:36,08/22/2019 10:40,1,17600,10
157382,71,06/14/2019 10:58,06/14/2019 11:49,1,7100,20
122884,5629,11/07/2018 12:04,11/07/2018 13:13,1,1316,3
158238,32,06/21/2019 08:57,06/21/2019 09:57,1,46443,255
186457,334,01/07/2020 11:48,01/07/2020 13:09,1,5555,1
108864,168,08/15/2018 15:09,08/15/2018 15:38,1,34265,17
186425,560,01/07/2020 12:24,01/07/2020 13:42,2,28433,303
111540,132,08/30/2018 13:22,08/30/2018 13:58,3,3182,6
139016,480,02/27/2019 10:45,02/27/2019 11:13,3,4515,9
111201,28275,08/29/2018 08:14,08/29/2018 09:23,1,3600,8
161726,121,07/18/2019 09:05,07/18/2019 09:39,3,3274,10
167816,3487,09/03/2019 09:21,09/03/2019 09:43,1,788,11
10339,84,09/14/2016 13:07,09/14/2016 13:32,1,1241,3
113569,34281,09/11/2018 09:29,09/11/2018 10:15,2,42588,53
118313,988,10/10/2018 13:58,10/10/2018 14:37,1,802,30
143078,37394,03/18/2019 10:37,03/18/2019 10:54,1,5037,4
153286,71,05/16/2019 13:04,05/16/2019 14:59,4,29986,250
36797,52,02/22/2018 13:28,02/22/2018 13:45,1,4959,13
122010,35940,10/31/2018 13:00,10/31/2018 13:41,2,18378,9
127924,174,12/12/2018 09:14,12/12/2018 10:37,2,47847,31
155153,230,05/30/2019 12:58,05/30/2019 13:15,3,11246,18
99737,306,06/12/2018 10:23,06/13/2018 06:45,1,45785,24
149691,1490,04/23/2019 09:48,04/23/2019 11:03,3,44024,72
130253,147,01/08/2019 07:35,01/08/2019 09:20,2,649,3
156950,49,06/12/2019 08:25,06/12/2019 09:39,1,4383,35
188709,53,01/21/2020 10:27,01/21/2020 11:49,1,7635,11
127820,29679,12/11/2018 07:51,12/11/2018 08:23,1,2635,19
126017,4,11/28/2018 13:07,11/28/2018 14:25,1,35325,25
145292,37929,03/27/2019 14:13,03/27/2019 15:06,1,17400,29
38204,5629,03/19/2018 11:32,03/19/2018 11:55,5,2418,28
92165,306,04/25/2018 05:31,04/25/2018 07:27,1,11088,33
139443,16,03/01/2019 09:47,03/01/2019 11:28,1,45435,22
11514,395,10/07/2016 14:28,10/07/2016 15:54,1,3442,20
136998,6308,02/15/2019 07:06,02/15/2019 07:24,1,1180,6
6332,121,06/27/2016 14:42,06/27/2016 16:16,1,47631,40
124222,36211,11/15/2018 09:47,11/15/2018 10:30,3,14696,23
148694,32121,04/15/2019 10:20,04/15/2019 10:39,2,8340,76
179172,123,11/14/2019 11:28,11/14/2019 11:43,1,4050,2
135265,37429,02/06/2019 11:34,02/06/2019 12:06,1,6128,2
100313,8625,06/14/2018 10:56,06/14/2018 11:24,1,4080,11
120079,259,10/22/2018 07:37,10/22/2018 08:01,2,3904,1
137284,37353,02/18/2019 07:15,02/18/2019 08:00,1,25280,80
182874,8449,12/10/2019 10:54,12/10/2019 11:08,1,5745,15
183333,869,12/13/2019 08:52,12/13/2019 10:11,3,21542,340
145585,121,03/29/2019 07:09,03/29/2019 08:14,4,9301,51
110672,1159,08/27/2018 09:56,08/27/2018 10:31,1,14140,4
164282,145,08/06/2019 12:52,08/06/2019 13:50,3,6195,130
149407,382,04/23/2019 07:31,04/23/2019 08:06,3,22750,72
114589,410,09/18/2018 13:37,09/18/2018 13:53,1,0,4
114643,5422,09/18/2018 14:00,09/18/2018 15:20,1,4811,3
167205,73,08/28/2019 07:57,08/28/2019 09:44,9,12097,45
168789,102,09/09/2019 11:37,09/09/2019 12:32,3,3083,7
148649,5639,04/15/2019 11:20,04/15/2019 12:03,1,13742,13
114060,52,09/13/2018 10:28,09/13/2018 15:40,1,1774,6
149961,142,04/24/2019 15:39,04/24/2019 16:19,1,28307,153
149097,37353,04/17/2019 12:34,04/17/2019 13:55,1,34200,19
133831,567,01/30/2019 09:09,01/30/2019 09:30,1,180,1
173264,108,10/07/2019 12:18,10/07/2019 13:02,1,13760,110
121847,121,10/30/2018 12:21,10/30/2018 12:52,2,1863,51
175548,102,10/21/2019 08:07,10/21/2019 08:46,1,13280,9
170897,19,09/24/2019 15:27,09/24/2019 15:43,1,400,2
122591,5232,11/05/2018 15:23,11/05/2018 15:49,3,3636,11
88689,6301,04/05/2018 09:59,04/05/2018 11:47,6,37410,68
102628,160,07/05/2018 14:06,07/05/2018 15:27,3,19428,19
146152,165,04/01/2019 08:58,04/01/2019 09:16,1,955,1
174774,147,10/16/2019 09:12,10/16/2019 09:27,1,1259,6
124078,4,11/14/2018 13:35,11/14/2018 14:22,3,18481,46
91130,165,04/18/2018 09:52,04/18/2018 11:17,1,13920,6
118226,3141,10/09/2018 10:04,10/09/2018 11:05,1,17041,22
174945,312,10/18/2019 12:50,10/18/2019 13:44,1,20562,43
152350,549,05/09/2019 08:54,05/09/2019 09:10,1,216,14
2996,748,04/19/2016 08:46,04/19/2016 09:26,2,23287,79
139738,270,03/01/2019 13:16,03/01/2019 13:53,1,9847,13
172296,270,10/01/2019 12:30,10/01/2019 13:09,2,29076,10
184049,1169,12/17/2019 08:29,12/17/2019 08:30,1,340,1
156053,11,06/06/2019 09:03,06/06/2019 10:41,1,25810,12
129404,5629,12/27/2018 08:03,12/27/2018 08:13,1,60,5
98021,15,06/04/2018 08:22,06/04/2018 10:31,3,38915,12
113086,32250,09/07/2018 08:17,09/07/2018 09:57,2,32307,164
168024,61,09/04/2019 08:26,09/04/2019 10:46,3,35993,48
181057,49,11/26/2019 09:03,11/26/2019 10:02,2,22891,19
123599,5153,11/12/2018 08:34,11/12/2018 09:04,1,3749,4
176154,84,10/24/2019 10:02,10/24/2019 10:24,1,1814,4
115176,5629,09/20/2018 08:32,09/20/2018 09:20,1,19716,17
183620,83,12/13/2019 07:49,12/13/2019 08:47,1,40681,83
118048,99,10/09/2018 08:07,10/09/2018 09:16,1,45300,21
158596,84,06/26/2019 09:57,06/26/2019 10:47,1,12976,119
169914,558,09/17/2019 09:12,09/17/2019 10:25,1,44004,44
174341,724,10/14/2019 13:19,10/14/2019 13:48,1,2225,1
162742,1040,07/25/2019 12:22,07/25/2019 12:56,1,1055,1
178853,25,11/12/2019 11:22,11/12/2019 11:46,1,600,1
143691,37353,03/21/2019 09:16,03/21/2019 10:25,1,39360,120
112081,333,09/04/2018 09:46,09/04/2018 10:15,2,3946,8
95335,5127,05/18/2018 11:15,05/21/2018 00:30,2,37999,151
119576,814,10/16/2018 11:32,10/16/2018 13:56,1,5993,6
156850,237,06/12/2019 08:54,06/12/2019 09:52,1,1348,7
113715,31512,09/11/2018 11:52,09/11/2018 12:00,1,8976,9
158669,30762,06/24/2019 07:21,06/24/2019 08:50,1,46400,200
94112,84,05/08/2018 09:11,05/08/2018 09:29,1,1056,4
148213,37429,04/11/2019 11:12,04/11/2019 11:41,1,0,20
159038,15,06/26/2019 14:04,06/26/2019 15:10,1,45390,38
159745,15,07/02/2019 12:31,07/02/2019 13:41,7,27666,76
37738,104,03/09/2018 13:08,03/09/2018 13:47,2,10310,3
971,157,03/08/2016 07:44,03/08/2016 08:22,1,2046,21
118608,34283,10/10/2018 13:27,10/10/2018 13:57,1,6172,86
131517,100,01/17/2019 09:04,01/17/2019 10:20,3,5384,17
115768,673,09/25/2018 07:03,09/25/2018 07:51,1,12400,38
182598,70,12/09/2019 10:02,12/09/2019 12:15,2,13300,14
117509,5181,10/04/2018 10:13,10/04/2018 11:04,3,27189,61
2878,27,04/15/2016 11:23,04/15/2016 12:47,1,6432,3
38803,519,03/28/2018 08:52,03/28/2018 09:11,1,5952,5
117571,275,10/03/2018 08:00,10/03/2018 08:12,1,307,4
100672,31269,06/19/2018 06:12,06/19/2018 07:36,1,1198,24
90371,893,04/16/2018 14:17,04/16/2018 14:44,1,1300,2
164006,818,08/05/2019 14:12,08/05/2019 14:49,1,4910,4
164720,382,08/09/2019 10:22,08/09/2019 10:58,3,21353,55
172615,10,10/03/2019 08:00,10/03/2019 08:36,1,5081,2
939,259,03/04/2016 11:03,03/04/2016 12:08,1,26995,12
35775,121,02/05/2018 12:50,02/05/2018 13:52,4,26450,254
152112,35627,05/08/2019 12:04,05/08/2019 12:59,4,3002,16
176251,74,10/25/2019 13:14,10/25/2019 13:44,1,10442,8
22266,291,05/16/2017 12:06,05/16/2017 13:58,1,45600,12
39061,311,04/02/2018 08:57,04/02/2018 09:14,2,956,2
152699,560,05/13/2019 09:36,05/13/2019 12:12,3,23137,36
183075,410,12/11/2019 12:03,12/11/2019 13:19,1,2728,5
96690,4581,05/25/2018 12:42,05/25/2018 14:13,1,5025,15
93328,32421,05/03/2018 14:31,05/03/2018 15:41,1,19568,20
163301,394,07/31/2019 09:46,07/31/2019 10:22,5,3914,19
171246,28784,09/25/2019 10:26,09/25/2019 11:18,1,4240,13
175208,6308,10/18/2019 07:50,10/18/2019 08:24,2,3365,5
139361,32,02/27/2019 13:34,02/27/2019 14:44,1,21005,272
116274,9,09/28/2018 14:50,09/28/2018 15:05,2,2750,59
10021,337,09/08/2016 09:31,09/08/2016 12:06,1,1298,12
11436,270,10/06/2016 11:36,10/06/2016 11:52,1,1960,10
185557,5100,12/30/2019 07:09,12/30/2019 08:18,1,6094,12
104414,5629,07/17/2018 09:04,07/17/2018 10:45,6,42286,90
127116,235,12/06/2018 10:11,12/06/2018 10:50,1,1720,3
157660,1558,06/19/2019 08:33,06/19/2019 09:15,1,11885,139
91859,677,04/23/2018 10:20,04/23/2018 10:50,1,7550,175
129032,4,12/20/2018 11:40,12/20/2018 12:58,4,25593,66
120856,230,10/24/2018 06:45,10/24/2018 07:43,6,7022,30
131508,81,01/16/2019 14:52,01/16/2019 15:05,1,328,2
175746,32,10/22/2019 13:44,10/22/2019 14:08,1,6567,247
16021,223,01/13/2017 10:20,01/13/2017 11:10,2,46194,88
175026,249,10/17/2019 10:31,10/17/2019 11:21,1,2847,1
126967,15,12/05/2018 14:10,12/05/2018 15:24,3,21273,9
139414,61,02/28/2019 08:37,02/28/2019 09:56,5,31663,53
174207,100,10/11/2019 11:44,10/11/2019 13:47,1,463,3
176765,91,10/29/2019 07:50,10/29/2019 08:38,3,23068,33
128199,36664,12/13/2018 07:08,12/13/2018 08:43,1,255,4
129845,174,01/03/2019 09:06,01/03/2019 09:54,3,19778,23
126889,165,12/05/2018 15:01,12/05/2018 15:53,2,10424,9
8730,172,08/12/2016 11:44,08/12/2016 12:30,1,5236,16
140926,291,03/07/2019 12:52,03/07/2019 13:50,1,6240,12
94628,5529,05/10/2018 09:50,05/10/2018 11:29,1,10213,61
170876,5530,09/25/2019 07:35,09/25/2019 08:12,1,6680,81
146109,37353,04/01/2019 07:37,04/01/2019 10:18,1,41261,336
36548,3141,02/19/2018 09:16,02/19/2018 10:47,1,37084,35
104435,222,07/17/2018 11:39,07/17/2018 11:49,1,1020,2
154814,38893,05/28/2019 12:54,05/28/2019 13:18,1,1438,6
9812,75,09/02/2016 10:51,09/02/2016 12:17,1,2995,13
16504,7748,01/19/2017 12:20,01/19/2017 12:50,1,444,8
121719,53,10/30/2018 08:10,10/30/2018 09:03,2,14680,10
127332,99,12/07/2018 14:44,12/07/2018 15:08,2,30680,13
162791,558,07/26/2019 07:02,07/26/2019 07:51,1,3780,1
162342,237,07/23/2019 11:46,07/23/2019 12:30,1,560,1
170238,145,09/18/2019 11:30,09/18/2019 12:19,2,15210,24
176302,100,10/25/2019 09:02,10/25/2019 09:34,2,327,2
117749,333,10/04/2018 10:35,10/04/2018 11:11,3,11637,16
127114,210,12/06/2018 10:55,12/06/2018 14:27,1,46360,36
166556,790,08/22/2019 11:46,08/22/2019 12:29,2,43629,43
134590,25,02/04/2019 13:06,02/04/2019 14:54,1,49198,54
166281,83,08/21/2019 14:48,08/21/2019 16:49,2,2779,126
117460,4,10/02/2018 14:06,10/02/2018 15:07,1,44556,55
11939,6337,10/17/2016 09:12,10/17/2016 13:39,1,4180,16
95046,5629,05/14/2018 09:18,05/14/2018 09:39,1,1240,1
123161,517,11/08/2018 08:20,11/08/2018 08:52,1,15239,15
152904,27,05/14/2019 10:47,05/14/2019 14:00,2,23621,14
119239,5923,10/15/2018 11:29,10/15/2018 11:40,1,1930,2
8383,291,08/05/2016 08:04,08/05/2016 09:15,1,47428,179
174234,4552,10/11/2019 12:11,10/11/2019 13:15,1,680,10
125905,1490,11/27/2018 09:14,11/27/2018 09:42,1,0,20
155618,31937,06/03/2019 14:27,06/03/2019 15:21,1,25320,3
113414,920,09/10/2018 06:59,09/10/2018 07:33,3,6256,1
96662,15,05/24/2018 12:44,05/24/2018 13:16,2,9763,3
122418,35975,11/02/2018 11:06,11/02/2018 11:35,1,2606,4
109523,558,08/20/2018 12:08,08/20/2018 13:31,3,22681,70
35727,337,02/02/2018 12:26,02/02/2018 13:19,1,15920,50
128536,5004,12/17/2018 08:59,12/17/2018 09:45,3,30099,343
167875,1625,09/04/2019 08:07,09/04/2019 08:31,1,21960,12
101521,94,06/22/2018 09:11,06/22/2018 09:41,4,164,15
119546,673,10/17/2018 12:54,10/17/2018 13:30,1,29718,154
170768,34119,09/23/2019 10:39,09/23/2019 11:25,2,2864,4
105615,4,07/26/2018 07:45,07/26/2018 09:26,3,45565,45
120271,621,10/22/2018 16:51,10/22/2018 18:11,1,632,4
168305,160,09/05/2019 11:54,09/05/2019 12:30,1,2541,2
180061,5406,11/20/2019 10:39,11/20/2019 11:26,2,1048,7
155972,165,06/05/2019 10:56,06/05/2019 11:25,2,2900,4
119149,279,10/12/2018 13:46,10/12/2018 13:58,1,0,6
139431,71,02/28/2019 10:06,02/28/2019 11:28,1,19200,80
141028,36933,03/07/2019 15:44,03/07/2019 16:38,2,13306,1037
117383,465,10/02/2018 10:09,10/02/2018 10:57,1,6947,7
121972,1558,10/31/2018 08:53,10/31/2018 09:39,1,5045,25
36090,1564,02/09/2018 12:25,02/09/2018 12:58,2,10435,18
140490,3086,03/05/2019 09:10,03/05/2019 09:50,1,3850,2
113015,5629,09/06/2018 09:47,09/06/2018 10:10,2,1702,18
7104,15,07/12/2016 13:36,07/12/2016 14:40,1,90,4
122662,6,11/06/2018 12:38,11/06/2018 14:13,1,18696,57
164716,32,08/08/2019 10:00,08/08/2019 11:33,1,21683,118
122517,397,11/05/2018 09:54,11/05/2018 10:07,1,281,3
132554,291,01/22/2019 13:46,01/22/2019 14:34,1,47240,21
110524,406,08/24/2018 08:50,08/24/2018 09:14,3,7666,83
135808,130,02/19/2019 11:05,02/19/2019 13:15,1,26220,19
135037,625,02/05/2019 11:52,02/05/2019 13:24,4,27933,40
162136,1698,07/22/2019 09:29,07/22/2019 10:30,1,793,12
91752,209,04/20/2018 08:53,04/20/2018 09:24,1,834,10
35886,397,02/07/2018 12:33,02/07/2018 12:57,2,4604,11
116123,270,09/27/2018 06:47,09/27/2018 07:31,3,26573,46
104648,222,07/18/2018 07:30,07/18/2018 07:43,1,433,1
149476,300,04/22/2019 10:41,04/22/2019 11:22,4,24958,54
126325,187,11/30/2018 07:10,11/30/2018 08:08,1,40800,68
114140,211,09/13/2018 09:55,09/13/2018 10:17,2,21512,96
153681,1012,05/20/2019 10:31,05/20/2019 11:20,3,4416,12
149644,38974,04/23/2019 07:58,04/23/2019 08:43,1,6560,40
121499,35878,10/29/2018 15:13,10/29/2018 16:25,1,2737,4
151072,91,05/02/2019 10:21,05/02/2019 12:43,3,34556,92
157273,32334,06/13/2019 11:21,06/13/2019 12:12,3,2581,79
127891,1214,12/12/2018 10:55,12/12/2018 12:57,1,5940,1
134973,406,02/05/2019 08:31,02/05/2019 10:04,2,48234,216
89830,150,04/12/2018 10:14,04/12/2018 10:47,2,19040,102
179770,32899,11/18/2019 08:44,11/18/2019 09:42,2,492,4
132468,36544,01/22/2019 07:17,01/22/2019 07:43,1,15979,11
11425,249,10/06/2016 12:57,10/07/2016 06:40,2,44573,16
133159,237,01/25/2019 13:19,01/25/2019 13:44,2,740,2
178181,4,11/07/2019 12:16,11/07/2019 12:53,1,1115,4
111714,34428,08/31/2018 12:28,08/31/2018 13:01,1,11865,13
124454,1564,11/16/2018 10:05,11/16/2018 11:31,2,10270,15
124632,35000,11/20/2018 09:06,11/20/2018 09:51,1,2522,6
1643,217,03/22/2016 07:15,03/22/2016 08:10,1,2003,17
16444,270,01/19/2017 11:30,01/19/2017 11:40,3,15261,10
108239,73,08/13/2018 07:37,08/13/2018 09:06,3,6995,63
1664,185,03/22/2016 08:10,03/22/2016 08:51,1,3506,21
165811,6301,08/16/2019 08:22,08/16/2019 08:57,1,10625,7
189638,774,01/28/2020 09:25,01/28/2020 10:41,1,15545,24
158369,165,06/21/2019 10:19,06/21/2019 10:33,1,407,1
137279,37475,02/18/2019 10:59,02/18/2019 11:49,1,29690,4
168428,11005,09/09/2019 06:35,09/09/2019 06:53,1,4802,10
108802,99,08/15/2018 08:44,08/15/2018 09:03,1,2807,2
1591,160,03/21/2016 08:52,03/21/2016 09:47,3,10432,17
9332,1032,08/25/2016 09:39,08/25/2016 09:44,1,424,2
145491,71,03/28/2019 08:58,03/28/2019 09:56,1,895,2
153897,6308,05/21/2019 06:30,05/21/2019 08:00,1,25969,56
110195,259,08/22/2018 08:14,08/22/2018 08:47,1,10318,49
142859,6315,03/16/2019 11:56,03/16/2019 12:57,1,11437,13
130900,5153,01/11/2019 09:36,01/11/2019 10:52,3,7206,23
179840,42638,11/19/2019 14:18,11/19/2019 15:00,1,29968,60
158194,30762,06/20/2019 12:05,06/20/2019 14:10,2,59732,0
181549,8400,12/02/2019 11:28,12/02/2019 12:07,1,16800,4
135852,270,02/11/2019 07:19,02/11/2019 08:02,2,43872,86
155319,61,05/31/2019 09:11,05/31/2019 10:19,1,8011,7
124611,168,11/19/2018 13:17,11/19/2018 13:30,1,259,2
112880,565,09/05/2018 08:52,09/05/2018 09:33,1,8406,195
120714,205,10/23/2018 12:39,10/23/2018 12:52,2,9655,3
142333,34104,03/13/2019 12:35,03/13/2019 13:20,1,864,3
169009,91,09/10/2019 10:10,09/10/2019 10:47,1,44080,8
129852,291,01/03/2019 09:58,01/03/2019 11:19,1,31520,18
166036,32730,08/19/2019 09:30,08/19/2019 11:32,1,2380,4
178383,42227,11/08/2019 13:59,11/08/2019 14:10,1,325,1
110482,1571,08/24/2018 10:38,08/24/2018 11:12,1,1349,5
104469,5734,07/17/2018 10:29,07/17/2018 10:58,1,1866,4
93862,1169,05/07/2018 09:09,05/07/2018 10:45,4,16040,4
136476,769,02/13/2019 07:15,02/13/2019 08:12,3,10288,23
166249,94,08/20/2019 15:16,08/20/2019 15:48,4,18185,16
166912,35000,08/27/2019 07:49,08/27/2019 08:01,1,2160,25
176870,10543,10/30/2019 12:14,10/30/2019 12:52,1,4080,8
185769,582,01/02/2020 10:12,01/02/2020 10:42,2,4329,15
35308,6273,01/29/2018 07:30,01/29/2018 07:52,1,480,1
177772,274,11/05/2019 09:42,11/05/2019 10:34,1,6120,7
10224,1032,09/13/2016 12:36,09/13/2016 12:41,3,7517,26
134045,15,01/30/2019 13:09,01/30/2019 13:43,1,26000,5
177316,5496,11/01/2019 09:26,11/01/2019 10:08,2,7666,55
132463,179,01/23/2019 09:15,01/23/2019 10:04,2,8946,3
129605,29,12/28/2018 12:13,12/28/2018 12:48,2,3568,12
182703,33799,12/09/2019 09:28,12/09/2019 09:55,1,5559,10
126402,1231,11/30/2018 11:21,11/30/2018 11:28,1,520,1
170628,15,09/20/2019 08:18,09/20/2019 08:59,2,6261,18
172918,5057,10/04/2019 08:54,10/04/2019 09:35,5,3076,6
155849,32866,06/04/2019 10:21,06/04/2019 11:00,1,10090,24
22249,291,05/16/2017 08:46,05/16/2017 12:06,1,47880,14
115123,291,09/21/2018 08:58,09/21/2018 09:21,1,48360,13
88732,9,04/05/2018 13:45,04/05/2018 15:23,2,12006,88
130955,386,01/11/2019 14:46,01/11/2019 15:04,1,262,2
137888,29407,02/20/2019 09:31,02/20/2019 09:57,1,2740,3
104620,1142,07/19/2018 09:32,07/19/2018 10:00,1,5766,4
1499,155,03/18/2016 08:31,03/18/2016 09:23,2,1871,2
113832,34742,09/13/2018 10:08,09/13/2018 12:07,1,45216,92
111249,1564,08/29/2018 14:04,08/29/2018 14:30,1,6800,2
181095,312,11/26/2019 06:55,11/26/2019 12:46,1,7563,289
181704,558,12/03/2019 09:45,12/03/2019 10:20,1,2052,35
113012,406,09/06/2018 12:01,09/06/2018 15:46,4,5290,41
92527,558,04/27/2018 09:10,04/27/2018 10:02,1,45540,55
133348,446,01/28/2019 11:21,01/28/2019 13:54,2,32413,45
131257,29860,01/15/2019 13:43,01/15/2019 13:49,1,77,3
183581,57,12/13/2019 08:48,12/13/2019 09:27,2,3234,11
188988,769,01/22/2020 08:01,01/22/2020 08:21,1,362,3
148904,842,04/16/2019 11:32,04/16/2019 13:10,1,1445,37
152866,28275,05/14/2019 11:33,05/14/2019 12:58,3,10494,35
151819,902,05/07/2019 07:33,05/07/2019 13:48,1,37890,23
182979,32899,12/10/2019 09:25,12/10/2019 09:49,1,4886,3
17558,49,02/09/2017 10:55,02/09/2017 11:45,2,34907,85
164291,38333,08/06/2019 10:55,08/06/2019 11:19,1,33460,59
165349,38893,08/14/2019 07:48,08/14/2019 09:13,2,14972,16
189431,31804,01/24/2020 14:12,01/24/2020 14:33,1,1710,1
106126,235,07/27/2018 10:55,07/27/2018 12:47,5,28894,108
116142,291,09/27/2018 14:27,09/27/2018 15:02,1,20400,25
128097,28922,12/13/2018 08:41,12/13/2018 11:40,1,12521,10
156646,145,06/10/2019 09:28,06/10/2019 11:14,1,2968,35
101796,28284,06/26/2018 09:10,06/26/2018 09:55,1,10674,39
109582,560,08/20/2018 09:40,08/20/2018 10:16,1,4574,7
121532,397,10/29/2018 07:38,10/29/2018 09:10,1,631,3
38680,108,03/26/2018 13:36,03/26/2018 13:47,1,3008,32
106524,3487,07/31/2018 13:05,07/31/2018 13:53,1,1016,14
139184,217,02/27/2019 11:34,02/27/2019 11:58,1,417,40
162957,291,07/29/2019 07:56,07/29/2019 08:44,1,43390,14
161148,681,07/16/2019 13:05,07/16/2019 13:43,6,5142,11
101590,1240,06/25/2018 10:33,06/25/2018 11:11,2,6234,8
102964,145,07/06/2018 11:35,07/06/2018 13:23,4,14873,18
175747,226,10/22/2019 12:51,10/22/2019 13:20,2,272,7
121965,301,10/31/2018 08:56,10/31/2018 09:58,1,2100,2
110556,210,08/24/2018 13:27,08/24/2018 15:06,1,40000,40
132964,5262,01/25/2019 08:18,01/25/2019 08:49,1,3267,1
170646,769,09/23/2019 08:21,09/23/2019 10:37,3,21995,73
11663,334,10/11/2016 13:39,10/11/2016 14:01,2,6836,11
36481,30930,02/16/2018 09:15,02/16/2018 09:41,1,4760,1
133782,235,01/29/2019 10:16,01/29/2019 10:54,1,3956,5
140746,145,03/06/2019 12:34,03/06/2019 13:41,4,13147,13
159961,183,07/03/2019 07:08,07/03/2019 08:01,1,2299,1
147851,132,04/09/2019 15:32,04/09/2019 16:04,1,6522,7
148463,666,04/15/2019 10:17,04/15/2019 11:19,1,19630,74
89420,703,04/10/2018 10:53,04/10/2018 13:49,1,47414,44
98166,869,06/04/2018 09:30,06/04/2018 10:56,1,7200,120
175200,505,10/18/2019 09:33,10/18/2019 10:16,1,18250,31
183269,32176,12/12/2019 14:52,12/12/2019 15:18,1,14700,2
35431,4,01/30/2018 10:12,01/30/2018 14:46,2,45619,81
89037,4,04/10/2018 13:57,04/10/2018 16:20,7,24265,29
124309,270,11/15/2018 13:18,11/15/2018 13:53,1,16830,5
35155,29234,01/25/2018 09:07,01/25/2018 09:22,1,1005,3
153270,465,05/16/2019 09:49,05/16/2019 10:58,3,36312,55
149723,5530,04/24/2019 10:49,04/24/2019 10:53,1,2881,43
160721,259,07/11/2019 08:25,07/11/2019 08:52,1,49012,15
145884,235,03/29/2019 10:38,03/29/2019 12:36,3,9898,48
133041,97,01/25/2019 14:23,01/25/2019 15:58,1,45560,30
6446,625,06/28/2016 14:05,06/28/2016 15:03,2,45523,29
156860,68,06/11/2019 12:31,06/11/2019 12:54,1,83,1
108778,406,08/15/2018 09:58,08/15/2018 11:14,2,41301,70
135536,6347,02/07/2019 11:21,02/07/2019 12:02,1,2146,7
16046,104,01/13/2017 10:15,01/13/2017 11:15,1,32595,21
122739,6327,11/06/2018 15:52,11/06/2018 18:04,1,42350,35
136317,123,02/12/2019 11:47,02/12/2019 12:23,2,19720,14
33985,1490,01/04/2018 08:14,01/04/2018 08:38,1,32175,9
126363,144,11/30/2018 08:17,11/30/2018 10:42,3,27968,46
132904,1177,01/24/2019 10:50,01/24/2019 11:12,1,17280,4
137296,100,02/19/2019 10:02,02/19/2019 10:46,2,2781,9
156681,132,06/10/2019 09:03,06/10/2019 09:43,3,0,7
170941,7956,09/24/2019 10:14,09/24/2019 12:18,5,13012,15
3661,155,05/03/2016 07:53,05/03/2016 08:33,1,2126,14
164493,800,08/07/2019 10:55,08/07/2019 11:43,1,18141,104
167801,36849,08/30/2019 15:19,08/30/2019 15:40,1,2085,2
183985,758,12/17/2019 13:45,12/17/2019 14:24,1,298,-2
151027,560,05/01/2019 12:56,05/01/2019 14:27,1,44744,217
176472,39431,10/28/2019 11:14,10/28/2019 11:55,2,4780,81
8003,738,07/29/2016 13:34,07/29/2016 15:32,1,1633,21
106974,32730,08/02/2018 13:57,08/02/2018 14:44,1,5460,1
35594,11,02/01/2018 10:04,02/01/2018 11:22,1,10205,11
186122,2795,01/06/2020 11:37,01/06/2020 12:56,2,1442,11
120006,1255,10/19/2018 11:02,10/19/2018 11:30,2,5590,4
9342,399,08/25/2016 09:37,08/25/2016 12:57,1,784,2
122882,769,11/08/2018 07:01,11/08/2018 07:08,1,0,128
165760,40172,08/16/2019 11:37,08/16/2019 12:04,1,9918,68
137904,681,02/20/2019 14:07,02/20/2019 14:39,1,4450,1
152919,363,05/14/2019 10:02,05/14/2019 10:47,1,1651,35
105413,560,07/24/2018 10:13,07/24/2018 12:18,6,18873,23
118533,542,10/12/2018 10:15,10/12/2018 11:01,4,38591,321
149925,920,04/30/2019 10:49,04/30/2019 11:15,3,9779,69
128516,1775,12/17/2018 08:55,12/17/2018 10:05,2,47423,72
174664,1676,10/15/2019 06:27,10/15/2019 06:55,1,1000,2
188859,457,01/21/2020 11:24,01/21/2020 11:56,1,621,9
118549,542,10/10/2018 07:06,10/10/2018 07:45,1,18698,126
148890,132,04/16/2019 10:38,04/16/2019 11:11,1,1974,5
156251,6327,06/07/2019 10:58,06/07/2019 12:42,2,34118,100
132038,1366,03/21/2019 11:03,03/21/2019 11:29,2,2072,18
179521,560,11/15/2019 12:08,11/15/2019 13:27,3,25078,97
