route stop id,stop number,address id,arrival time,departure time,stop type,unplanned,arrival_driver_id,departure_driver_id,bill_of_lading_id,number of orders,weight of orders,quantity of pieces on orders
117506,1,4,10/03/2018 16:05,10/03/2018 17:30,,false,106,106,71855,1,40121,100
152061,4,169,05/08/2019 12:28,05/08/2019 12:57,,false,114,114,83940,1,1466,1
156206,1,10993,06/06/2019 10:34,06/06/2019 11:26,,false,107,107,85551,1,48180,18
8981,1,70,08/17/2016 09:33,08/17/2016 10:36,,false,,,31998,1,270,2
145411,1,38298,03/28/2019 06:35,03/28/2019 07:14,,false,102,102,81674,1,1465,6
93442,3,1147,05/03/2018 15:50,05/03/2018 16:13,,false,89,89,64091,1,107,1
106068,1,14,07/27/2018 13:01,07/27/2018 13:44,,false,88,88,68283,1,38798,70
38060,1,91,03/15/2018 08:19,03/15/2018 09:15,,false,107,107,61476,1,38280,6
111242,1,132,08/29/2018 09:00,08/29/2018 10:02,,false,76,76,69969,2,13614,27
172545,1,93,10/03/2019 09:37,10/03/2019 11:29,,false,85,85,91762,2,37395,30
1046,1,5486,03/09/2016 07:10,03/09/2016 08:54,,false,,,24861,1,40895,16
148846,3,5406,04/16/2019 13:50,04/16/2019 14:11,,false,112,112,82712,2,2236,18
186714,2,43272,01/08/2020 10:47,01/08/2020 12:17,,false,118,118,96668,1,10365,14
9982,2,97,09/08/2016 09:29,09/08/2016 12:03,,false,,,32957,1,13420,4
34037,2,17,01/04/2018 14:43,01/04/2018 14:54,,false,96,96,57979,1,7203,4
38918,1,6327,03/28/2018 09:09,03/28/2018 11:21,,false,90,90,62239,1,43100,89
144013,3,211,03/21/2019 14:18,03/21/2019 14:41,,false,126,126,81186,1,17940,140
154182,1,275,05/22/2019 08:41,05/22/2019 08:54,,false,102,102,84802,1,250,1
37415,2,104,03/05/2018 08:46,03/05/2018 11:24,,false,97,97,60973,2,32052,149
99469,3,165,06/11/2018 10:37,06/11/2018 11:46,,false,108,108,65885,2,16640,10
100413,2,677,06/15/2018 08:00,06/15/2018 08:18,,false,80,80,66214,1,5100,150
183592,2,769,12/13/2019 13:43,12/13/2019 14:25,,false,97,97,95512,4,27071,95
160517,4,221,07/11/2019 08:43,07/11/2019 09:41,,false,78,78,87376,1,41260,29
2739,2,104,04/13/2016 12:15,04/13/2016 13:53,,false,,,26395,3,29559,33
167289,1,41328,08/28/2019 08:13,08/28/2019 09:20,,false,116,116,89900,1,12456,50
163466,1,409,07/31/2019 07:02,07/31/2019 08:21,,false,129,129,88384,1,46620,101
163637,3,61,08/01/2019 12:44,08/01/2019 13:51,,false,88,88,88439,1,9894,39
36633,1,382,02/20/2018 08:01,02/20/2018 08:45,,false,77,77,60272,4,34816,217
95386,4,32779,05/16/2018 14:02,05/16/2018 15:24,,false,95,95,64699,1,6653,15
96705,2,291,05/24/2018 16:05,05/24/2018 17:28,,false,89,89,65168,2,2358,349
106546,2,81,07/31/2018 15:04,07/31/2018 15:30,,false,112,112,68452,1,1876,15
98811,5,9,06/06/2018 11:12,06/06/2018 11:55,,false,82,82,65694,2,10614,11
166776,3,32334,08/23/2019 11:30,08/23/2019 11:42,,false,118,118,89690,1,3086,28
138160,4,30994,02/21/2019 12:49,02/21/2019 13:57,,false,121,121,79462,1,4160,-1
157791,2,39516,06/18/2019 13:39,06/18/2019 13:52,,false,102,102,86165,1,3980,20
116111,2,61,09/27/2018 05:17,09/27/2018 10:06,,false,74,78,71509,1,0,8
183086,6,352,12/11/2019 08:33,12/11/2019 09:05,,false,113,113,95375,1,1487,1
145897,1,33032,03/29/2019 11:39,03/29/2019 11:58,,false,118,118,81597,2,4819,70
101112,1,5440,06/21/2018 16:13,06/21/2018 17:14,,false,76,76,66470,2,3520,0
7910,1,142,07/28/2016 12:07,07/28/2016 13:24,,false,,,31157,2,21600,8
97896,3,27,05/31/2018 14:23,05/31/2018 14:59,,false,76,76,65436,2,8359,4
130091,4,99,01/07/2019 12:01,01/07/2019 14:46,,false,78,78,76677,1,1540,1
103176,1,271,07/09/2018 13:25,07/09/2018 14:22,,false,116,116,67295,2,19222,433
174771,6,29238,10/16/2019 15:37,10/16/2019 15:56,,false,114,114,92475,1,2114,3
186458,1,160,01/07/2020 10:02,01/07/2020 10:41,,false,123,123,96590,1,2809,3
8522,2,3118,08/09/2016 09:42,08/09/2016 10:48,,false,,,31660,1,5694,10
148629,2,1246,04/16/2019 08:27,04/17/2019 09:15,,false,101,101,82718,3,9102,14
162121,1,237,07/22/2019 08:41,07/22/2019 10:23,,false,124,124,87891,1,1788,3
136585,1,145,02/13/2019 09:55,02/13/2019 10:54,,false,114,114,78895,6,9654,44
104626,1,27905,07/18/2018 08:49,07/18/2018 09:47,,false,114,114,67606,2,20487,18
125802,3,5151,11/27/2018 09:20,11/27/2018 09:43,,false,82,82,74835,1,510,1
176461,3,6273,10/28/2019 07:58,10/28/2019 08:31,,false,108,108,93061,2,2944,9
11543,1,97,10/07/2016 09:43,10/07/2016 14:22,,false,,,34272,1,45505,32
119941,2,439,10/18/2018 15:06,10/18/2018 15:31,,false,81,81,72780,1,19869,45
177072,6,264,10/31/2019 13:10,10/31/2019 13:33,,false,113,113,93297,1,2570,2
101301,3,29542,06/21/2018 17:15,06/21/2018 17:39,,false,112,112,66468,2,3810,2
107136,2,465,08/03/2018 12:26,08/03/2018 16:05,,false,77,77,68657,7,19886,137
162926,1,560,07/26/2019 11:45,07/26/2019 13:43,,false,126,126,88190,1,9875,17
157167,1,61,06/13/2019 09:34,06/13/2019 10:24,,false,97,97,85974,1,37050,9
164822,3,204,08/09/2019 07:51,08/09/2019 10:23,,false,80,80,88927,4,13230,181
164639,1,1255,08/08/2019 09:21,08/08/2019 09:39,,false,99,99,88879,1,4403,2
10163,4,6183,09/12/2016 10:23,09/12/2016 11:51,,false,,,33067,1,6156,3
168457,1,5529,09/06/2019 06:19,09/06/2019 06:57,,false,107,107,90233,1,1197,2
159446,3,27,06/28/2019 13:41,06/28/2019 14:22,,false,112,112,86870,1,15742,16
37407,2,32,03/05/2018 12:11,03/05/2018 13:49,,false,76,76,60968,1,14338,59
88648,2,5013,04/04/2018 12:30,04/04/2018 13:55,,false,77,77,62514,1,2226,32
89365,1,6273,04/10/2018 08:36,04/10/2018 09:30,,false,89,89,62796,2,7589,5
36545,5,6,02/19/2018 15:54,02/19/2018 16:39,,false,88,88,60205,2,6677,12
148962,6,30051,04/17/2019 16:06,04/17/2019 16:56,,false,95,95,82590,2,4545,5
10815,2,1676,09/23/2016 10:27,09/23/2016 14:18,,false,,,33614,1,23962,24
91308,3,936,04/19/2018 12:23,04/19/2018 16:14,,false,85,85,63351,2,18595,38
103288,1,608,07/11/2018 10:40,07/11/2018 11:15,,false,82,82,67346,1,22425,7
110230,2,15,08/22/2018 12:24,08/22/2018 13:22,,false,74,74,69582,1,38500,15
163050,2,300,07/29/2019 08:51,07/29/2019 11:05,,false,77,77,88249,9,46887,77
163270,3,205,07/30/2019 10:25,07/31/2019 05:18,,false,88,88,88320,3,12480,4
109181,3,291,08/16/2018 11:12,08/16/2018 12:34,,false,93,93,69336,2,42793,79
22259,4,517,05/16/2017 12:06,05/16/2017 13:58,,false,,,45627,1,12466,20
37959,2,541,03/14/2018 12:43,03/14/2018 13:25,,false,108,108,61413,3,16170,8
90883,1,249,04/17/2018 09:11,04/17/2018 15:22,,false,90,90,63162,1,42800,16
168780,1,488,09/09/2019 14:30,09/09/2019 16:14,,false,89,89,90451,1,48717,27
113778,2,34829,09/12/2018 11:54,09/12/2018 12:59,,false,77,77,70617,1,11148,25
188314,1,94,01/17/2020 08:19,01/17/2020 08:46,,false,106,106,97261,1,281,3
156438,4,404,06/07/2019 12:06,06/07/2019 13:00,,false,112,112,85685,2,1002,8
137875,1,31931,02/20/2019 08:31,02/20/2019 09:07,,false,108,108,79367,1,3630,13
169955,3,505,09/17/2019 08:53,09/17/2019 10:13,,false,108,108,90895,1,40435,32
185592,1,300,12/31/2019 08:11,12/31/2019 09:52,,false,81,81,96252,1,0,20
189851,9,505,01/28/2020 11:17,01/28/2020 11:41,,false,113,113,97803,1,39015,14
8321,2,406,08/04/2016 09:43,08/04/2016 10:38,,false,,,31464,1,533,1
136605,1,74,02/13/2019 09:34,02/13/2019 10:09,,false,102,102,78759,1,7417,1
185376,3,237,12/27/2019 07:54,12/27/2019 08:23,,false,135,135,96190,1,1208,3
93838,1,560,05/07/2018 10:35,05/07/2018 13:16,,false,91,91,64233,3,29514,21
131007,2,73,01/14/2019 09:02,01/14/2019 10:37,,false,81,81,77097,6,16776,114
118085,2,488,10/08/2018 09:54,10/08/2018 10:11,,false,112,112,72099,1,7341,35
91187,2,6301,04/18/2018 09:38,04/18/2018 10:10,,false,81,81,63263,3,17400,26
95252,4,818,05/15/2018 13:15,05/15/2018 14:44,,false,77,77,64652,2,4713,5
96689,2,84,05/24/2018 11:24,05/24/2018 11:55,,false,83,83,65113,2,739,82
162221,1,3008,07/23/2019 07:50,07/23/2019 09:00,,false,81,81,87934,1,12144,11
164837,6,222,08/09/2019 13:16,08/09/2019 13:29,,false,78,78,88924,1,433,1
145537,2,34581,03/28/2019 12:57,03/28/2019 14:01,,false,76,76,81642,1,12252,2
149017,10,5629,04/17/2019 10:32,04/17/2019 10:55,,false,113,113,82780,2,2493,4
120892,1,300,10/23/2018 14:55,10/23/2018 16:55,,false,77,77,72985,17,24935,221
170225,2,6298,09/18/2019 08:59,09/18/2019 09:17,,false,120,120,90990,1,16415,21
94474,1,32630,05/10/2018 09:48,05/10/2018 13:26,,false,90,90,64385,1,9692,70
190886,3,123,02/03/2020 13:27,02/03/2020 13:50,,false,108,108,98128,1,1170,1
33791,1,174,12/29/2017 07:02,12/29/2017 15:16,,false,75,,57747,2,11386,13
34594,2,84,01/15/2018 09:01,01/15/2018 10:00,,false,74,74,58487,2,9787,16
97211,2,4581,05/29/2018 12:47,05/29/2018 14:08,,false,93,93,65275,2,31015,35
170162,2,1518,09/18/2019 12:04,09/18/2019 12:55,,false,116,116,91010,1,36675,21
154186,2,1735,05/22/2019 12:48,05/22/2019 12:59,,false,126,126,84798,1,145,1
91843,3,5629,04/23/2018 09:29,04/23/2018 09:56,,false,113,113,63452,1,1156,3
94021,4,29,05/09/2018 11:25,05/09/2018 11:58,,false,112,112,64294,1,5873,9
164942,4,1321,08/09/2019 09:15,08/09/2019 09:28,,false,99,99,88948,1,3166,25
175866,4,28275,10/23/2019 06:35,10/23/2019 09:33,,false,78,78,92816,1,7988,5
134401,1,71,02/01/2019 07:33,02/01/2019 08:19,,false,116,116,78234,1,511,1
110767,2,333,08/27/2018 10:43,08/27/2018 11:05,,false,114,114,69795,1,349,1
36872,3,381,02/23/2018 10:47,02/23/2018 11:39,,false,81,81,60505,1,9300,9
171792,1,560,09/27/2019 12:46,09/27/2019 13:43,,false,76,76,91511,1,46331,100
120082,3,943,10/22/2018 08:14,10/22/2018 08:57,,false,121,121,72845,1,5030,7
146560,5,1605,04/02/2019 10:23,04/02/2019 10:33,,false,78,78,81883,1,180,2
163127,5,532,07/29/2019 14:03,07/29/2019 14:24,,false,127,127,88275,1,8211,6
151030,1,560,05/01/2019 15:16,05/01/2019 16:59,,false,90,90,83539,4,19189,101
37818,2,244,03/12/2018 10:18,03/12/2018 10:56,,false,90,90,61293,2,2782,16
97595,1,4,06/04/2018 13:26,06/04/2018 14:32,,false,76,76,65551,3,48708,144
153727,7,506,05/21/2019 06:13,05/21/2019 06:34,,false,80,80,84620,1,433,1
131040,2,49,01/14/2019 09:43,01/14/2019 10:13,,false,112,112,77107,1,4446,49
161687,3,61,07/18/2019 08:37,07/18/2019 11:22,,false,108,108,87731,1,26185,50
143382,1,5629,03/19/2019 13:12,03/19/2019 14:23,,false,85,85,80979,6,8937,155
160572,3,6308,07/10/2019 06:49,07/10/2019 07:24,,false,88,88,87298,1,2160,12
165438,4,108,08/14/2019 13:22,08/14/2019 13:40,,false,131,131,89171,1,72,1
140445,1,37353,03/11/2019 06:17,03/11/2019 07:58,,false,89,89,80097,1,47520,720
91139,4,743,04/18/2018 11:26,04/18/2018 12:15,,false,113,113,63242,1,2595,1
168760,1,3008,09/09/2019 08:07,09/09/2019 09:43,,false,112,112,90446,1,20040,19
97959,1,33054,06/04/2018 06:56,06/04/2018 07:17,,false,96,96,65518,1,990,1
135858,2,560,02/11/2019 15:30,02/11/2019 17:56,,false,112,112,78712,1,36071,39
151203,6,311,05/02/2019 14:03,05/02/2019 14:36,,false,114,114,83577,2,2232,9
190752,2,148,01/31/2020 06:42,01/31/2020 07:27,,false,135,135,98089,1,2051,2
112043,4,34661,09/04/2018 09:45,09/04/2018 10:15,,false,80,80,70192,1,1298,3
186032,1,619,01/07/2020 10:57,01/07/2020 11:39,,false,85,85,96424,1,40440,16
34576,2,145,01/15/2018 11:23,01/15/2018 12:09,,false,75,75,58432,3,5989,6
159890,3,68,07/03/2019 12:29,07/03/2019 13:11,,false,123,123,87094,1,54,4
149128,4,774,04/17/2019 13:10,04/17/2019 13:50,,false,81,81,82795,1,17790,58
89705,1,168,04/11/2018 09:41,04/11/2018 09:59,,false,82,82,62870,1,0,1
149100,2,5232,04/17/2019 14:39,04/17/2019 14:51,,false,118,118,82773,1,625,1
169316,3,6308,09/12/2019 10:44,09/12/2019 11:01,,false,88,88,90660,1,865,1
163644,3,409,08/01/2019 09:26,08/01/2019 11:04,,false,131,131,88445,1,41396,479
169581,2,5197,09/13/2019 09:43,09/13/2019 10:09,,false,106,106,90760,1,1470,6
105700,2,461,07/25/2018 08:03,07/25/2018 09:01,,false,113,113,68155,1,19325,10
148859,3,37259,04/17/2019 11:08,04/17/2019 11:37,,false,76,76,82716,3,11988,102
7399,1,5731,07/18/2016 11:48,07/18/2016 13:58,,false,,,30671,1,1750,5
126496,1,769,12/03/2018 09:06,12/03/2018 09:57,,false,97,97,75153,2,7900,16
159738,6,39249,07/02/2019 15:00,07/02/2019 16:00,,false,93,93,86961,2,3497,4
99282,1,33153,06/08/2018 06:56,06/08/2018 07:12,,false,78,78,65823,2,3180,2
155362,1,560,05/31/2019 09:16,05/31/2019 10:34,,false,76,76,85265,1,41279,101
91210,3,934,04/18/2018 08:53,04/18/2018 09:08,,false,107,107,63272,1,2552,10
121949,5,210,10/31/2018 14:39,10/31/2018 15:02,,false,114,114,73462,1,4950,2
176053,6,249,10/24/2019 11:05,10/24/2019 11:28,,false,80,80,92896,3,13291,9
180095,3,99,11/20/2019 07:23,11/20/2019 08:17,,false,113,113,94344,2,8611,13
120018,2,61,10/19/2018 12:59,10/19/2018 13:25,,false,120,120,72825,1,5833,14
161738,2,5414,07/18/2019 07:51,07/18/2019 08:34,,false,118,118,87746,2,16992,67
102250,2,8449,06/29/2018 09:12,06/29/2018 10:19,,false,78,78,66924,1,0,125
122595,2,121,11/05/2018 12:45,11/05/2018 13:15,,false,92,92,73749,2,4472,9
156447,3,259,06/07/2019 11:54,06/07/2019 12:22,,false,118,118,85625,2,9069,13
187429,1,363,01/13/2020 08:11,01/13/2020 08:28,,false,118,118,96919,1,1296,12
162499,1,403,07/24/2019 09:33,07/24/2019 10:02,,false,130,130,87979,1,4451,8
180731,1,4,11/22/2019 08:22,11/22/2019 09:44,,false,106,106,94535,3,7060,5
1829,1,223,03/24/2016 08:59,03/24/2016 09:46,,false,,,25524,1,4958,24
143941,2,6273,03/21/2019 10:10,03/21/2019 10:52,,false,95,95,81158,2,1274,2
155694,1,558,06/05/2019 10:32,06/05/2019 10:57,,false,77,77,85505,2,2092,8
97092,1,106,05/29/2018 07:53,05/29/2018 08:07,,false,78,78,65270,2,4343,8
114251,3,34882,09/14/2018 13:36,09/14/2018 13:48,,false,121,121,70803,1,1471,4
159372,1,351,06/28/2019 10:47,06/28/2019 11:44,,false,99,99,86844,1,40562,56
185320,2,6273,12/27/2019 11:32,12/27/2019 12:21,,false,123,123,96170,2,21239,14
91179,1,394,04/18/2018 08:08,04/18/2018 08:49,,false,90,90,63256,2,1012,4
98729,2,15,06/06/2018 13:01,06/11/2018 07:44,,false,93,93,65716,2,9696,7
183357,5,8449,12/12/2019 10:16,12/12/2019 12:05,,false,78,78,95452,2,21547,181
34468,1,1041,01/11/2018 14:31,01/11/2018 15:03,,false,107,107,58346,1,1876,4
163726,4,4,08/01/2019 13:43,08/01/2019 14:15,,false,123,123,88471,2,1063,8
169034,3,5100,09/10/2019 11:34,09/10/2019 12:30,,false,124,124,90540,3,1272,3
162561,3,40699,07/24/2019 12:37,07/24/2019 12:52,,false,118,118,88047,1,2259,3
7378,1,100,07/18/2016 11:42,07/18/2016 13:58,,false,,,30650,2,2178,3
97491,1,217,05/30/2018 09:18,05/30/2018 10:20,,false,108,108,65334,3,10481,112
108011,1,5439,08/09/2018 15:05,08/09/2018 15:40,,false,89,89,68962,14,609,14
142584,3,103,03/14/2019 13:58,03/14/2019 14:15,,false,112,112,80750,2,1827,52
91214,3,3141,04/25/2018 12:45,04/25/2018 13:16,,false,81,81,63612,4,24119,132
159154,5,6298,06/27/2019 06:38,06/27/2019 06:51,,false,78,78,86750,1,352,1
131791,2,33139,01/18/2019 09:44,01/18/2019 10:17,,false,112,112,77401,1,30160,13
171940,2,743,09/30/2019 07:05,09/30/2019 08:01,,false,80,80,91565,1,3241,3
152411,4,39359,05/10/2019 11:49,05/10/2019 13:02,,false,81,81,84096,1,28695,21
181812,3,40757,12/04/2019 10:33,12/04/2019 11:04,,false,81,81,94899,1,5458,17
115174,2,6301,09/20/2018 10:12,09/20/2018 11:11,,false,81,81,71116,1,26410,19
170573,4,39621,09/20/2019 14:24,09/20/2019 14:40,,false,108,108,91110,1,3124,7
120783,1,1775,10/24/2018 13:26,10/24/2018 13:49,,false,106,106,73011,1,16161,118
36000,1,1062,02/08/2018 10:02,02/08/2018 13:25,,false,90,90,59692,1,2300,5
93582,3,29679,05/04/2018 12:43,05/04/2018 13:15,,false,113,113,64128,1,3823,11
135317,2,1218,02/06/2019 09:06,02/06/2019 10:27,,false,124,124,78518,1,3385,16
125921,2,36368,11/27/2018 15:53,11/27/2018 16:12,,false,121,121,74866,3,9993,68
34563,2,94,01/13/2018 08:04,01/13/2018 08:32,,false,89,89,58475,2,2546,5
128531,2,701,12/17/2018 12:41,12/17/2018 13:16,,false,123,123,75984,1,458,3
10990,2,196,09/27/2016 10:20,09/27/2016 11:57,,false,,,33727,1,3874,3
178868,2,121,11/12/2019 07:40,11/12/2019 07:53,,false,118,118,93908,1,460,1
35570,5,160,02/01/2018 13:50,02/01/2018 14:24,,false,107,107,59361,3,4462,10
152268,2,39207,05/09/2019 14:43,05/09/2019 15:47,,false,130,130,84046,2,27285,15
166540,1,165,08/22/2019 09:36,08/22/2019 10:40,,false,85,85,89610,1,17600,10
157382,10,71,06/14/2019 10:58,06/14/2019 11:49,,false,113,113,86056,1,7100,20
122884,5,5629,11/07/2018 12:04,11/07/2018 13:13,,false,82,82,73891,1,1316,3
158238,1,32,06/21/2019 08:57,06/21/2019 09:57,,false,123,123,86382,1,46443,255
186457,3,334,01/07/2020 11:48,01/07/2020 13:09,,false,123,123,96590,1,5555,1
108864,2,168,08/15/2018 15:09,08/15/2018 15:38,,false,97,97,69244,1,34265,17
186425,1,560,01/07/2020 12:24,01/07/2020 13:42,,false,75,75,96580,2,28433,303
111540,3,132,08/30/2018 13:22,08/30/2018 13:58,,false,93,93,70055,3,3182,6
139016,1,480,02/27/2019 10:45,02/27/2019 11:13,,false,103,103,79706,3,4515,9
111201,1,28275,08/29/2018 08:14,08/29/2018 09:23,,false,88,88,69954,1,3600,8
161726,2,121,07/18/2019 09:05,07/18/2019 09:39,,false,127,127,87745,3,3274,10
167816,2,3487,09/03/2019 09:21,09/03/2019 09:43,,false,81,81,90115,1,788,11
189950,1,43567,01/29/2020 10:21,01/29/2020 11:34,,false,112,112,97861,1,25301,33
10339,2,84,09/14/2016 13:07,09/14/2016 13:32,,false,,,33202,1,1241,3
113569,1,34281,09/11/2018 09:29,09/11/2018 10:15,,false,97,97,70534,2,42588,53
118313,1,988,10/10/2018 13:58,10/10/2018 14:37,,false,121,121,72198,1,802,30
143078,4,37394,03/18/2019 10:37,03/18/2019 10:54,,false,107,107,80926,1,5037,4
153286,4,71,05/16/2019 13:04,05/16/2019 14:59,,false,95,95,84454,4,29986,250
36797,3,52,02/22/2018 13:28,02/22/2018 13:45,,false,84,84,60453,1,4959,13
122010,5,35940,10/31/2018 13:00,10/31/2018 13:41,,false,121,121,73474,2,18378,9
127924,1,174,12/12/2018 09:14,12/12/2018 10:37,,false,107,107,75742,2,47847,31
155153,2,230,05/30/2019 12:58,05/30/2019 13:15,,false,102,102,85185,3,11246,18
99737,1,306,06/12/2018 10:23,06/13/2018 06:45,,false,90,90,65975,1,45785,24
149691,1,1490,04/23/2019 09:48,04/23/2019 11:03,,false,121,121,83038,3,44024,72
130253,1,147,01/08/2019 07:35,01/08/2019 09:20,,false,88,88,76749,2,649,3
156950,1,49,06/12/2019 08:25,06/12/2019 09:39,,false,131,131,85875,1,4383,35
188709,1,53,01/21/2020 10:27,01/21/2020 11:49,,false,112,112,97390,1,7635,11
127820,1,29679,12/11/2018 07:51,12/11/2018 08:23,,false,116,116,75654,1,2635,19
126017,2,4,11/28/2018 13:07,11/28/2018 14:25,,false,121,121,74919,1,35325,25
145292,1,37929,03/27/2019 14:13,03/27/2019 15:06,,false,127,127,81565,1,17400,29
38204,2,5629,03/19/2018 11:32,03/19/2018 11:55,,false,108,108,61668,5,2418,28
92165,1,306,04/25/2018 05:31,04/25/2018 07:27,,false,73,73,63579,1,11088,33
139443,1,16,03/01/2019 09:47,03/01/2019 11:28,,false,76,76,79885,1,45435,22
11514,2,395,10/07/2016 14:28,10/07/2016 15:54,,false,,,34295,1,3442,20
136998,1,6308,02/15/2019 07:06,02/15/2019 07:24,,false,113,113,79099,1,1180,6
6332,1,121,06/27/2016 14:42,06/27/2016 16:16,,false,,,29719,1,47631,40
124222,1,36211,11/15/2018 09:47,11/15/2018 10:30,,false,82,82,74410,3,14696,23
148694,3,32121,04/15/2019 10:20,04/15/2019 10:39,,false,127,127,82665,2,8340,76
179172,4,123,11/14/2019 11:28,11/14/2019 11:43,,false,88,88,94024,1,4050,2
135265,4,37429,02/06/2019 11:34,02/06/2019 12:06,,false,88,88,78494,1,6128,2
100313,1,8625,06/14/2018 10:56,06/14/2018 11:24,,false,76,76,66188,1,4080,11
120079,2,259,10/22/2018 07:37,10/22/2018 08:01,,false,121,121,72845,2,3904,1
137284,1,37353,02/18/2019 07:15,02/18/2019 08:00,,false,112,112,79206,1,25280,80
182874,8,8449,12/10/2019 10:54,12/10/2019 11:08,,false,80,80,95298,1,5745,15
183333,7,869,12/13/2019 08:52,12/13/2019 10:11,,false,95,95,95456,3,21542,340
145585,1,121,03/29/2019 07:09,03/29/2019 08:14,,false,126,126,81647,4,9301,51
110672,1,1159,08/27/2018 09:56,08/27/2018 10:31,,false,95,95,69800,1,14140,4
164282,3,145,08/06/2019 12:52,08/06/2019 13:50,,false,114,114,88658,3,6195,130
149407,1,382,04/23/2019 07:31,04/23/2019 08:06,,false,77,77,82998,3,22750,72
114589,4,410,09/18/2018 13:37,09/18/2018 13:53,,false,113,113,70949,1,0,4
114643,1,5422,09/18/2018 14:00,09/18/2018 15:20,,false,106,106,70725,1,4811,3
167205,1,73,08/28/2019 07:57,08/28/2019 09:44,,false,81,81,89871,9,12097,45
168789,3,102,09/09/2019 11:37,09/09/2019 12:32,,false,126,126,90453,3,3083,7
148649,1,5639,04/15/2019 11:20,04/15/2019 12:03,,false,122,122,82668,1,13742,13
114060,3,52,09/13/2018 10:28,09/13/2018 15:40,,false,90,90,70704,1,1774,6
149961,3,142,04/24/2019 15:39,04/24/2019 16:19,,false,126,126,83138,1,28307,153
149097,3,37353,04/17/2019 12:34,04/17/2019 13:55,,false,118,118,82773,1,34200,19
133831,2,567,01/30/2019 09:09,01/30/2019 09:30,,false,121,121,77885,1,180,1
190930,1,32,02/01/2020 10:58,02/01/2020 11:57,,false,112,112,98148,1,41049,133
173264,2,108,10/07/2019 12:18,10/07/2019 13:02,,false,124,124,91965,1,13760,110
121847,1,121,10/30/2018 12:21,10/30/2018 12:52,,false,107,107,73423,2,1863,51
175548,3,102,10/21/2019 08:07,10/21/2019 08:46,,false,135,135,92713,1,13280,9
170897,1,19,09/24/2019 15:27,09/24/2019 15:43,,false,118,118,91274,1,400,2
122591,2,5232,11/05/2018 15:23,11/05/2018 15:49,,false,123,123,73746,3,3636,11
88689,2,6301,04/05/2018 09:59,04/05/2018 11:47,,false,77,77,62540,6,37410,68
102628,2,160,07/05/2018 14:06,07/05/2018 15:27,,false,106,106,67073,3,19428,19
146152,2,165,04/01/2019 08:58,04/01/2019 09:16,,false,82,82,81819,1,955,1
174774,3,147,10/16/2019 09:12,10/16/2019 09:27,,false,76,76,92469,1,1259,6
124078,2,4,11/14/2018 13:35,11/14/2018 14:22,,false,118,118,74334,3,18481,46
190347,1,1558,01/30/2020 08:31,01/30/2020 10:58,,false,140,140,97959,1,20125,24
91130,2,165,04/18/2018 09:52,04/18/2018 11:17,,false,108,108,63239,1,13920,6
118226,2,3141,10/09/2018 10:04,10/09/2018 11:05,,false,81,81,72167,1,17041,22
174945,6,312,10/18/2019 12:50,10/18/2019 13:44,,false,95,95,92534,1,20562,43
152350,1,549,05/09/2019 08:54,05/09/2019 09:10,,false,93,93,84066,1,216,14
2996,1,748,04/19/2016 08:46,04/19/2016 09:26,,false,,,26587,2,23287,79
139738,3,270,03/01/2019 13:16,03/01/2019 13:53,,false,127,127,79965,1,9847,13
172296,3,270,10/01/2019 12:30,10/01/2019 13:09,,false,124,124,91672,2,29076,10
184049,6,1169,12/17/2019 08:29,12/17/2019 08:30,,false,78,78,95697,1,340,1
156053,3,11,06/06/2019 09:03,06/06/2019 10:41,,false,106,106,85543,1,25810,12
129404,2,5629,12/27/2018 08:03,12/27/2018 08:13,,false,80,80,76384,1,60,5
98021,1,15,06/04/2018 08:22,06/04/2018 10:31,,false,112,112,65483,3,38915,12
113086,1,32250,09/07/2018 08:17,09/07/2018 09:57,,false,93,93,70363,2,32307,164
168024,2,61,09/04/2019 08:26,09/04/2019 10:46,,false,89,89,90173,3,35993,48
181057,1,49,11/26/2019 09:03,11/26/2019 10:02,,false,112,112,94643,2,22891,19
123599,1,5153,11/12/2018 08:34,11/12/2018 09:04,,false,97,97,74134,1,3749,4
176154,2,84,10/24/2019 10:02,10/24/2019 10:24,,false,124,124,92927,1,1814,4
115176,1,5629,09/20/2018 08:32,09/20/2018 09:20,,false,116,116,71109,1,19716,17
183620,1,83,12/13/2019 07:49,12/13/2019 08:47,,false,126,126,95550,1,40681,83
118048,1,99,10/09/2018 08:07,10/09/2018 09:16,,false,82,82,72091,1,45300,21
158596,1,84,06/26/2019 09:57,06/26/2019 10:47,,false,127,127,86679,1,12976,119
169914,1,558,09/17/2019 09:12,09/17/2019 10:25,,false,77,77,90871,1,44004,44
174341,5,724,10/14/2019 13:19,10/14/2019 13:48,,false,78,78,92319,1,2225,1
162742,4,1040,07/25/2019 12:22,07/25/2019 12:56,,false,102,102,88006,1,1055,1
178853,2,25,11/12/2019 11:22,11/12/2019 11:46,,false,118,118,93909,1,600,1
143691,1,37353,03/21/2019 09:16,03/21/2019 10:25,,false,127,127,81081,1,39360,120
112081,2,333,09/04/2018 09:46,09/04/2018 10:15,,false,114,114,70187,2,3946,8
95335,2,5127,05/18/2018 11:15,05/21/2018 00:30,,false,97,97,64826,2,37999,151
119576,2,814,10/16/2018 11:32,10/16/2018 13:56,,false,99,99,72526,1,5993,6
156850,5,237,06/12/2019 08:54,06/12/2019 09:52,,false,118,118,85838,1,1348,7
